"gameID","season","date","team name","player id","player name","batting_g","pitching_g","h","ab","r","rbi","bb","so","lob","doubles","triples","hr","sb","hbp","sac","sf","pitcher_ip","pitcher_h","pitcher_r","pitcher_er","pitcher_bb","pitcher_so","pitcher_hr","pitcher_hbp","pitcher_gs","pitcher_w","pitcher_l","pitcher_sv","pitcher_cg","pitcher_sho","status","sub","number","position"
"19006","2024","2024-06-18","Rainbow Graphics","2392","Tyler Repoli","1","0","2","3","1","3","2","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","10559","Jason Valliere","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","2392","",""
"19006","2024","2024-06-18","Rainbow Graphics","2385","Eric Anderson","1","0","2","3","2","3","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","17092","Oliver Ross","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","2385","",""
"19006","2024","2024-06-18","Rainbow Graphics","2393","Dan Steiner","1","0","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","14030","Matt Costanza","1","0","2","4","3","2","","2","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","14032","Dan Orzech","1","0","1","4","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","2389","Eric Brainard","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","14032","",""
"19006","2024","2024-06-18","Rainbow Graphics","19171","Ethan McDonough","1","0","1","4","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","6707","Bryan Rodriguez","1","0","","2","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","17879","Ryan Laubscher","1","0","3","4","4","6","1","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","2548","Joe Pishka","0","1","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","Rainbow Graphics","2454","Ryan Callanan","0","1","","","","","","","","","","","","","","","4","1","","","1","3","","","1","1","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","2368","Aedin Wadja","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","14289","Michael Lodge","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","14342","Justin Oquendo","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","2370","Patrick McMahon","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","2379","Jake Petrozza","1","0","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","14856","Javier Irizarry","1","1","","1","","","","1","","","","","","","","","1","2","1","1","3","2","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","2505","Thomas Slane","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","18534","Steven Kozak","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","8064","Jonah Nielsen","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","7081","Casey Johnson","0","1","","","","","","","","","","","","","","",".2","6","10","6","2","","1","","1","","1","","","","lineup","0","",""
"19006","2024","2024-06-18","South Windsor Phillies","18525","Derek Gatti","0","1","","","","","","","","","","","","","","","2.1","5","8","8","5","4","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","2513","Willy Yahn","1","0","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","14714","Cooper Johnson","1","0","","2","1","","2","","","","","","3","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","2274","Brendan Lynch","1","0","","2","1","","2","2","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","14875","Gunnar Johnson","1","0","","3","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","2268","Joey Rios","1","0","2","3","2","4","","","","1","","1","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","19470","Brandon Gaer","1","0","1","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","6612","Justin Miller","1","0","2","4","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","7180","Zach Nakonechny","1","0","1","3","","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","2270","Jordan Jeroszko","1","0","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","2799","Eric Malinowski","0","1","","","","","","","","","","","","","","","2","3","1","1","2","2","","","1","","","","","","lineup","0","",""
"19007","2024","2024-06-19","M&T Bank","2386","Ryan Skaff","0","1","","","","","","","","","","","","","","","5","7","1","1","1","1","","","","1","","","","","sub","2799","",""
"19007","2024","2024-06-19","Middletown Mets","18722","Sam Ametrano","1","0","2","3","","","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","11744","Nicholas Flammia","1","0","3","4","2","","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","2472","Sean Jefferson","1","0","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","14959","Victor DeSimone","1","0","2","4","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","2422","Weston Ulbrich","1","0","3","4","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","6881","Alden Halfinger","1","0","","2","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","2434","Chris Dibble","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","15263","Jon Comer","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","13139","Tyler Lyons","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","2474","Alex Koletar","0","1","","","","","","","","","","","","","","","4.2","4","5","5","5","1","1","1","1","","1","","","","lineup","0","",""
"19007","2024","2024-06-19","Middletown Mets","19523","Sal D'Anna","0","1","","","","","","","","","","","","","","","2.1","3","","","1","5","","","","","","","","","sub","2474","",""
"19008","2024","2024-06-19","East Hartford Jets","2432","Jeff Criscuolo","1","0","2","5","3","2","","","","1","","","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","19369","Zachary Roethlein","1","0","2","6","1","3","","2","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","14847","Adam Dadinos","1","0","1","3","2","","2","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","11690","Jacob Tipton","1","0","1","4","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","7657","Janiel Ramirez","1","0","3","4","1","2","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","6664","Julian Gonzalez","1","0","1","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","8270","Darrion Williams","1","0","","2","1","","2","2","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","19437","Jonathan Smith","1","0","1","4","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","7212","Austin Segarra","1","0","","4","","","1","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","19444","Cody Segarra","1","0","","4","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","19448","Seth Ehrlich","0","1","","","","","","","","","","","","","","","2","","","","3","2","","","1","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","2440","Taylor Kosakowski","0","1","","","","","","","","","","","","","","","2","1","","","1","","","","","1","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","19367","Brayden Collazo","0","1","","","","","","","","","","","","","","","2","7","4","4","","2","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","East Hartford Jets","2494","Manny Alejandro","0","1","","","","","","","","","","","","","","","1","1","","","","1","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","14748","Sean Borden","1","0","2","2","1","2","2","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","2411","Matt Fusco","1","0","1","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","6722","AJ Lorenzetti","1","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","19134","Mike Matthews","1","0","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","sub","6722","",""
"19008","2024","2024-06-19","Bristol Greeners","14682","Herb Melfor","1","0","","4","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","14654","Eric Corhouse","1","0","2","3","1","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","14378","Gabe Zamorano Jr.","1","0","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","6740","Trevor Mays","1","0","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","15169","Alec Diloreto","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","19136","Jacoby Banks","1","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","15169","",""
"19008","2024","2024-06-19","Bristol Greeners","14815","Alex Carl","1","0","","3","","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","11064","Trevor Nohilly","0","1","","","","","","","","","","","","","","","1.2","8","11","8","4","3","","","1","","1","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","12461","Christian Peterson","0","1","","","","","","","","","","","","","","","4.1","3","3","2","5","3","","2","","","","","","","lineup","0","",""
"19008","2024","2024-06-19","Bristol Greeners","6748","Kenny Knox","0","1","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","14030","Matt Costanza","1","0","1","2","1","1","1","","","","","","","","","1","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","14684","Mike Incontro","1","0","1","4","","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","17879","Ryan Laubscher","1","0","2","4","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","2392","Tyler Repoli","1","0","1","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","14032","Dan Orzech","1","0","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","2385","Eric Anderson","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","6707","Bryan Rodriguez","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","2393","Dan Steiner","1","0","","1","2","","1","","","","","","1","1","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","2389","Eric Brainard","1","0","2","3","","","","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","2397","Evan Chamberlain","0","1","","","","","","","","","","","","","","","5","7","3","2","2","4","","","1","","1","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","10555","Peter Torres","0","1","","","","","","","","","","","","","","","1","1","1","1","2","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","Rainbow Graphics","2548","Joe Pishka","0","1","","","","","","","","","","","","","","","1","1","","","1","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","2368","Aedin Wadja","1","0","1","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","10908","Spencer Azzara","1","0","1","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","14342","Justin Oquendo","1","0","3","3","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","2370","Patrick McMahon","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","2379","Jake Petrozza","1","0","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","18537","Will Dalton","1","0","","4","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","14856","Javier Irizarry","1","0","3","3","","","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","2505","Thomas Slane","1","0","1","4","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","11704","Chris Connelly","1","0","","2","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","14343","Jason Bourcier","0","1","","","","","","","","","","","","","","","6.2","8","3","3","2","1","","1","1","1","","","","","lineup","0","",""
"19010","2024","2024-06-20","South Windsor Phillies","2520","Spencer Giglio","0","1","","","","","","","","","","","","","","",".1","","","","","","","","","","","1","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","2435","Corey Plasky","1","0","1","3","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","2432","Jeff Criscuolo","1","0","3","4","1","2","","1","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","7657","Janiel Ramirez","1","0","0","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","11690","Jacob Tipton","1","0","0","2","0","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","14847","Adam Dadinos","1","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","19552","Mitch Schroeder","1","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","19369","Zachary Roethlein","1","0","1","3","0","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","7212","Austin Segarra","1","0","1","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","8270","Darrion Williams","1","0","0","3","0","","","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","14918","Ryan Jewell","0","1","","","","","","","","","","","","","","",".1","5","6","6","3","1","","","1","","1","","","","lineup","0","",""
"19012","2024","2024-06-20","East Hartford Jets","19448","Seth Ehrlich","0","1","","","","","","","","","","","","","","","3.2","1","3","3","5","0","","","","","","","","","sub","14918","",""
"19012","2024","2024-06-20","East Hartford Jets","14861","Kendrick Freeman","0","1","","","","","","","","","","","","","","","2","3","2","2","2","2","","","","","","","","","sub","19448","",""
"19012","2024","2024-06-20","M&T Bank","14875","Gunnar Johnson","1","0","1","3","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","6612","Justin Miller","1","0","1","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","14714","Cooper Johnson","1","0","0","1","3","","3","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","2270","Jordan Jeroszko","1","0","0","2","1","1","1","","","","","","","","","1","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","7180","Zach Nakonechny","1","0","2","4","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","2268","Joey Rios","1","0","2","3","2","3","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","2274","Brendan Lynch","1","0","0","2","0","1","1","1","","","","","","","","1","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","19470","Brandon Gaer","1","0","2","3","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","10029","AJ Desarro","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","sub","19470","",""
"19012","2024","2024-06-20","M&T Bank","11025","Malcolm Kinder","1","0","0","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","7868","Nicholas Cannata","0","1","","","","","","","","","","","","","","","1","","2","2","2","","1","","1","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","8217","Jack Kelley","0","1","","","","","","","","","","","","","","","3","2","0","0","1","3","","","","","","","","","lineup","0","",""
"19012","2024","2024-06-20","M&T Bank","14894","Nason Busca","0","1","","","","","","","","","","","","","","","3","3","0","0","1","2","","","","1","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","3037","Nick Roy","1","0","1","4","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","2263","Jack Halpin","1","0","1","4","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","2257","Dan Trubia","1","0","1","4","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","2256","Tony Trubia","1","0","0","2","0","1","0","0","","0","0","0","0","0","0","1","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","19424","Tommy LaSpada","1","0","0","3","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","15622","Owen Stephens","1","0","0","3","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","19399","Carson Morgan","1","0","1","3","1","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","2262","Tyler Pogmore","1","0","0","3","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","19102","Leo Vanags","1","0","0","3","1","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","Vernon Orioles","10703","Jason Ray","0","1","","","","","","","","","","","","","","","6.1","6","3","2","3","5","0","2","1","0","1","0","1","0","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","2404","Sebby Grignano","1","0","0","3","0","0","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","15475","Jon Remillard","1","0","1","4","1","0","0","0","","1","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","17817","Luke DiMauro","1","0","1","2","2","0","1","0","","0","0","0","0","1","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","2405","AJ Hendrickson","1","0","1","3","0","2","0","1","","0","0","0","0","0","0","1","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","15389","Luis Delgado","1","0","2","3","0","1","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","2410","Will Kszywanos","1","0","0","3","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","2448","Jason Sullivan","1","0","1","3","0","0","0","2","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","2917","Jonny Doyon","1","0","0","1","0","0","1","0","","0","0","0","0","1","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","14733","Max Giacco","1","0","0","3","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","",""
"19009","2024","2024-06-20","River Valley Expos","2457","Charlie Hesseltine","0","1","","","","","","","","","","","","","","","7","4","2","0","0","5","0","0","1","1","0","0","1","0","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","14030","Matt Costanza","1","0","3","4","2","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","14683","Stanley Cipkas","1","0","3","4","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","17879","Ryan Laubscher","1","0","","2","1","2","1","1","","","","","","","","2","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","2392","Tyler Repoli","1","0","2","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","6707","Bryan Rodriguez","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","2392","",""
"19013","2024","2024-06-24","Rainbow Graphics","19171","Ethan McDonough","1","0","","4","1","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","2385","Eric Anderson","1","0","","3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","14032","Dan Orzech","1","0","2","3","3","1","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","2393","Dan Steiner","1","0","1","4","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","10559","Jason Valliere","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","2393","",""
"19013","2024","2024-06-24","Rainbow Graphics","2389","Eric Brainard","1","0","1","3","2","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","19584","AJ Rooks","0","1","","","","","","","","","","","","","","","5","3","","","2","8","","","1","1","","","","","lineup","0","",""
"19013","2024","2024-06-24","Rainbow Graphics","6453","Roger Moyer","0","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","sub","19584","",""
"19013","2024","2024-06-24","Rainbow Graphics","2548","Joe Pishka","0","1","","","","","","","","","","","","","","","1","1","","","","1","","","","","","","","","sub","6453","",""
"19013","2024","2024-06-24","East Hartford Jets","2432","Jeff Criscuolo","1","0","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","19369","Zachary Roethlein","1","0","","4","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","7657","Janiel Ramirez","1","0","","4","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","11690","Jacob Tipton","1","0","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","14847","Adam Dadinos","1","0","","2","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","6664","Julian Gonzalez","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","6662","Cole Lalli","1","0","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","2440","Taylor Kosakowski","1","1","","3","","","","1","","","","","","","","","1","2","","","","1","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","8270","Darrion Williams","1","0","","2","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","14876","Joe Hussey","0","1","","","","","","","","","","","","","","","3.1","8","13","11","7","1","","","1","","1","","","","lineup","0","",""
"19013","2024","2024-06-24","East Hartford Jets","19367","Brayden Collazo","0","1","","","","","","","","","","","","","","","2.2","2","","","","1","","","","","","","","","sub","14876","",""
"19014","2024","2024-06-25","Bristol Greeners","19135","Elliot Norris","1","0","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","2411","Matt Fusco","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","6722","AJ Lorenzetti","1","0","2","3","2","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
